application_number,sponsor_name,brand_name,generic_name,submission_type,submission_number,submission_status,submission_status_date,review_priority,submission_class_code_description,application_type
ANDA087644,DOW PHARM,NUTRACORT,HYDROCORTISONE,SUPPL,9,AP,1998-08-25,,Manufacturing (CMC),ANDA
ANDA087644,DOW PHARM,NUTRACORT,HYDROCORTISONE,SUPPL,11,AP,1998-11-16,,Labeling,ANDA
ANDA087644,DOW PHARM,NUTRACORT,HYDROCORTISONE,SUPPL,7,AP,1991-03-15,,Labeling,ANDA
ANDA087644,DOW PHARM,NUTRACORT,HYDROCORTISONE,ORIG,1,AP,1982-08-24,,,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,10,AP,1989-07-12,,Labeling,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,ORIG,1,AP,1983-03-03,,,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,8,AP,1989-04-05,,Manufacturing (CMC),ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,6,AP,1988-07-28,,Manufacturing (CMC),ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,17,AP,2017-01-13,STANDARD,Labeling,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,4,AP,1987-02-24,,Manufacturing (CMC),ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,2,AP,1986-12-05,,Manufacturing (CMC),ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,13,AP,1996-05-10,,Labeling,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,11,AP,1989-12-27,,Labeling,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,9,AP,1989-07-12,,Labeling,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,7,AP,1988-10-20,,Labeling,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,18,AP,2018-06-28,STANDARD,Labeling,ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,5,AP,1987-02-24,,Manufacturing (CMC),ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,3,AP,1987-02-24,,Manufacturing (CMC),ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,14,AP,1996-02-13,,Manufacturing (CMC),ANDA
ANDA088008,PHARMOBEDIENT,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,HOMATROPINE METHYLBROMIDE,SUPPL,12,AP,1994-03-25,,Labeling,ANDA
ANDA088330,HOSPIRA,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,SUPPL,2,AP,1986-08-01,,Manufacturing (CMC),ANDA
ANDA088330,HOSPIRA,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,SUPPL,5,AP,1996-10-22,,Manufacturing (CMC),ANDA
ANDA088330,HOSPIRA,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,SUPPL,1,AP,1985-04-16,,Manufacturing (CMC),ANDA
ANDA088330,HOSPIRA,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,ORIG,1,AP,1984-05-17,,,ANDA
ANDA088969,DURAMED PHARMS BARR,TRIFLUOPERAZINE HYDROCHLORIDE,TRIFLUOPERAZINE HYDROCHLORIDE,ORIG,1,AP,1985-04-23,,,ANDA
ANDA088969,DURAMED PHARMS BARR,TRIFLUOPERAZINE HYDROCHLORIDE,TRIFLUOPERAZINE HYDROCHLORIDE,SUPPL,9,AP,1989-03-29,,Labeling,ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,8,AP,1996-08-28,,Manufacturing (CMC),ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,6,AP,1995-06-23,,Manufacturing (CMC),ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,4,AP,1992-05-07,,Labeling,ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,10,AP,2001-06-01,,Labeling,ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,2,AP,1989-05-15,,Manufacturing (CMC),ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,9,AP,1999-04-13,,Manufacturing (CMC),ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,7,AP,1995-06-23,,Manufacturing (CMC),ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,5,AP,1994-07-25,,Manufacturing (CMC),ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,ORIG,1,AP,1989-01-12,,,ANDA
ANDA089775,ROXANE,ROXICET 5/500,ACETAMINOPHEN,SUPPL,1,AP,1989-05-15,,Manufacturing (CMC),ANDA
NDA018843,GRAHAM DM,PSEUDOEPHEDRINE HYDROCHLORIDE AND CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,SUPPL,5,AP,1997-06-25,,Labeling,NDA
NDA018843,GRAHAM DM,PSEUDOEPHEDRINE HYDROCHLORIDE AND CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,ORIG,1,AP,1985-03-18,STANDARD,Type 5 - New Formulation or New Manufacturer,NDA
ANDA091563,CHARTWELL MOLECULES,DISULFIRAM,DISULFIRAM,SUPPL,7,AP,2021-11-02,,Manufacturing (CMC),ANDA
ANDA091563,CHARTWELL MOLECULES,DISULFIRAM,DISULFIRAM,ORIG,1,AP,2012-12-31,,,ANDA
ANDA200146,HLTHCARE,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE,ORIG,1,AP,2012-07-18,,Not Applicable,ANDA
ANDA200936,AMNEAL,DICLOFENAC SODIUM,DICLOFENAC SODIUM,SUPPL,10,AP,2024-11-21,STANDARD,Labeling,ANDA
ANDA200936,AMNEAL,DICLOFENAC SODIUM,DICLOFENAC SODIUM,SUPPL,9,AP,2024-11-18,STANDARD,Labeling,ANDA
ANDA200936,AMNEAL,DICLOFENAC SODIUM,DICLOFENAC SODIUM,SUPPL,5,AP,2024-11-18,STANDARD,Labeling,ANDA
ANDA200936,AMNEAL,DICLOFENAC SODIUM,DICLOFENAC SODIUM,ORIG,1,AP,2013-10-28,,Not Applicable,ANDA
ANDA200936,AMNEAL,DICLOFENAC SODIUM,DICLOFENAC SODIUM,SUPPL,8,AP,2024-11-18,STANDARD,Labeling,ANDA
ANDA201783,AVET LIFESCIENCES,ZOLEDRONIC ACID,ZOLEDRONIC ACID,ORIG,1,AP,2013-03-12,,Not Applicable,ANDA
ANDA201783,AVET LIFESCIENCES,ZOLEDRONIC ACID,ZOLEDRONIC ACID,SUPPL,24,AP,2024-06-06,STANDARD,Labeling,ANDA
ANDA201783,AVET LIFESCIENCES,ZOLEDRONIC ACID,ZOLEDRONIC ACID,SUPPL,9,AP,2015-11-09,STANDARD,Labeling,ANDA
ANDA201783,AVET LIFESCIENCES,ZOLEDRONIC ACID,ZOLEDRONIC ACID,SUPPL,7,AP,2015-03-31,STANDARD,Labeling,ANDA
ANDA201783,AVET LIFESCIENCES,ZOLEDRONIC ACID,ZOLEDRONIC ACID,SUPPL,3,AP,2015-03-31,STANDARD,Labeling,ANDA
ANDA201783,AVET LIFESCIENCES,ZOLEDRONIC ACID,ZOLEDRONIC ACID,SUPPL,11,AP,2016-07-14,STANDARD,Labeling,ANDA
ANDA201783,AVET LIFESCIENCES,ZOLEDRONIC ACID,ZOLEDRONIC ACID,SUPPL,4,AP,2015-03-31,STANDARD,Labeling,ANDA
ANDA202242,RISING,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,ORIG,1,AP,2014-04-11,,,ANDA
ANDA202583,RISING,CROMOLYN SODIUM,CROMOLYN SODIUM,ORIG,1,AP,2011-10-27,,,ANDA
ANDA202940,PHARM ASSOC,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE",BROMPHENIRAMINE MALEATE,ORIG,1,AP,2014-07-21,,,ANDA
ANDA202940,PHARM ASSOC,"BROMPHENIRAMINE MALEATE, PSEUDOEPHEDRINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE",BROMPHENIRAMINE MALEATE,SUPPL,4,AP,2023-05-08,STANDARD,Labeling,ANDA
ANDA203323,SAGENT PHARMS INC,AMIKACIN SULFATE,AMIKACIN SULFATE,SUPPL,7,AP,2023-02-10,STANDARD,Labeling,ANDA
ANDA203323,SAGENT PHARMS INC,AMIKACIN SULFATE,AMIKACIN SULFATE,ORIG,1,AP,2016-05-12,STANDARD,,ANDA
ANDA203323,SAGENT PHARMS INC,AMIKACIN SULFATE,AMIKACIN SULFATE,SUPPL,12,AP,2016-05-12,,Manufacturing (CMC),ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,13,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,9,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,11,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,7,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,5,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,3,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,1,AP,2015-04-13,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,ORIG,1,AP,2014-05-15,,,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,8,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA203708,AUROBINDO PHARMA LTD,OLANZAPINE,OLANZAPINE,SUPPL,6,AP,2021-11-03,STANDARD,Labeling,ANDA
ANDA204071,NUVO PHARMS INC,SODIUM POLYSTYRENE SULFONATE,SODIUM POLYSTYRENE SULFONATE,ORIG,1,AP,2014-11-28,,,ANDA
ANDA204071,NUVO PHARMS INC,SODIUM POLYSTYRENE SULFONATE,SODIUM POLYSTYRENE SULFONATE,SUPPL,3,AP,2020-02-21,STANDARD,Labeling,ANDA
ANDA204467,REGCON HOLDINGS,ALLOPURINOL,ALLOPURINOL,SUPPL,18,AP,2025-10-16,STANDARD,Labeling,ANDA
ANDA204467,REGCON HOLDINGS,ALLOPURINOL,ALLOPURINOL,SUPPL,12,AP,2024-02-05,STANDARD,Labeling,ANDA
ANDA204467,REGCON HOLDINGS,ALLOPURINOL,ALLOPURINOL,ORIG,1,AP,2016-07-28,,,ANDA
ANDA204467,REGCON HOLDINGS,ALLOPURINOL,ALLOPURINOL,SUPPL,7,AP,2023-03-15,UNKNOWN,Manufacturing (CMC),ANDA
ANDA204467,REGCON HOLDINGS,ALLOPURINOL,ALLOPURINOL,SUPPL,5,AP,2024-02-05,STANDARD,Labeling,ANDA
NDA204820,HIKMA INTL PHARMS,MITIGARE,COLCHICINE,ORIG,1,AP,2014-09-26,STANDARD,Type 3 - New Dosage Form,NDA
NDA204820,HIKMA INTL PHARMS,MITIGARE,COLCHICINE,SUPPL,6,AP,2024-05-16,STANDARD,Labeling,NDA
NDA204820,HIKMA INTL PHARMS,MITIGARE,COLCHICINE,SUPPL,4,AP,2018-11-16,STANDARD,Manufacturing (CMC),NDA
ANDA205228,ZYDUS PHARMS,TRANEXAMIC ACID,TRANEXAMIC ACID,ORIG,1,AP,2017-07-17,STANDARD,,ANDA
ANDA205228,ZYDUS PHARMS,TRANEXAMIC ACID,TRANEXAMIC ACID,SUPPL,3,AP,2022-06-17,STANDARD,Labeling,ANDA
ANDA205228,ZYDUS PHARMS,TRANEXAMIC ACID,TRANEXAMIC ACID,SUPPL,1,AP,2018-05-14,STANDARD,Labeling,ANDA
ANDA206420,RHODES PHARMS,MORPHINE SULFATE,MORPHINE SULFATE,ORIG,1,AP,2016-07-12,STANDARD,,ANDA
ANDA206420,RHODES PHARMS,MORPHINE SULFATE,MORPHINE SULFATE,SUPPL,1,AP,2018-09-18,,REMS,ANDA
ANDA205659,PADAGIS ISRAEL,ACYCLOVIR,ACYCLOVIR,ORIG,1,AP,2019-02-20,STANDARD,,ANDA
ANDA206021,HEC PHARM,PRASUGREL,PRASUGREL HYDROCHLORIDE,ORIG,1,AP,2019-01-16,STANDARD,,ANDA
NDA207202,OTSUKA,ABILIFY MYCITE KIT,ARIPIPRAZOLE,SUPPL,9,AP,2025-01-22,STANDARD,Labeling,NDA
NDA207202,OTSUKA,ABILIFY MYCITE KIT,ARIPIPRAZOLE,SUPPL,3,AP,2020-12-19,STANDARD,Manufacturing (CMC),NDA
NDA207202,OTSUKA,ABILIFY MYCITE KIT,ARIPIPRAZOLE,ORIG,1,AP,2017-11-13,STANDARD,Type 4 - New Combination,NDA
NDA207202,OTSUKA,ABILIFY MYCITE KIT,ARIPIPRAZOLE,SUPPL,8,AP,2025-01-22,STANDARD,Labeling,NDA
NDA207202,OTSUKA,ABILIFY MYCITE KIT,ARIPIPRAZOLE,SUPPL,6,AP,2022-11-30,STANDARD,Labeling,NDA
NDA207202,OTSUKA,ABILIFY MYCITE KIT,ARIPIPRAZOLE,SUPPL,4,AP,2020-02-05,901 REQUIRED,Labeling,NDA
NDA207202,OTSUKA,ABILIFY MYCITE KIT,ARIPIPRAZOLE,SUPPL,2,AP,2020-02-05,STANDARD,Labeling,NDA
ANDA206836,ACTAVIS LABS FL INC,DALFAMPRIDINE,DALFAMPRIDINE,SUPPL,4,AP,2023-04-19,STANDARD,Labeling,ANDA
ANDA206836,ACTAVIS LABS FL INC,DALFAMPRIDINE,DALFAMPRIDINE,SUPPL,2,AP,2021-09-08,STANDARD,Labeling,ANDA
ANDA206836,ACTAVIS LABS FL INC,DALFAMPRIDINE,DALFAMPRIDINE,ORIG,1,AP,2017-01-23,STANDARD,,ANDA
ANDA206836,ACTAVIS LABS FL INC,DALFAMPRIDINE,DALFAMPRIDINE,SUPPL,1,AP,2020-09-10,STANDARD,Labeling,ANDA
ANDA207575,SHILPA,GEMCITABINE HYDROCHLORIDE,GEMCITABINE HYDROCHLORIDE,SUPPL,1,AP,2019-10-03,STANDARD,Labeling,ANDA
ANDA207575,SHILPA,GEMCITABINE HYDROCHLORIDE,GEMCITABINE HYDROCHLORIDE,ORIG,1,AP,2019-02-22,STANDARD,,ANDA
ANDA207575,SHILPA,GEMCITABINE HYDROCHLORIDE,GEMCITABINE HYDROCHLORIDE,SUPPL,2,AP,2024-09-24,STANDARD,Labeling,ANDA
NDA207986,ALK ABELLO,OTIPRIO,CIPROFLOXACIN,SUPPL,2,AP,2018-03-02,STANDARD,Efficacy,NDA
NDA207986,ALK ABELLO,OTIPRIO,CIPROFLOXACIN,ORIG,1,AP,2015-12-10,STANDARD,Type 5 - New Formulation or New Manufacturer,NDA
NDA207986,ALK ABELLO,OTIPRIO,CIPROFLOXACIN,SUPPL,1,AP,2016-01-27,STANDARD,Labeling,NDA
ANDA208355,AUROBINDO PHARMA LTD,DOLUTEGRAVIR SODIUM,DOLUTEGRAVIR SODIUM,ORIG,1,TA,2016-09-19,STANDARD,,ANDA
NDA208715,SANDOZ,CABAZITAXEL,CABAZITAXEL,ORIG,1,TA,2023-10-27,STANDARD,Type 3 - New Dosage Form,NDA
NDA209080,ITALFARMACO SA,TIGLUTIK KIT,RILUZOLE,ORIG,1,AP,2018-09-05,STANDARD,Type 3 - New Dosage Form,NDA
NDA209080,ITALFARMACO SA,TIGLUTIK KIT,RILUZOLE,SUPPL,5,AP,2025-09-11,STANDARD,Labeling,NDA
NDA209080,ITALFARMACO SA,TIGLUTIK KIT,RILUZOLE,SUPPL,3,AP,2020-05-11,STANDARD,Labeling,NDA
NDA209080,ITALFARMACO SA,TIGLUTIK KIT,RILUZOLE,SUPPL,1,AP,2019-12-13,STANDARD,Efficacy,NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,ORIG,1,AP,1995-12-29,STANDARD,Type 3 - New Dosage Form,NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,2,AP,1996-08-19,STANDARD,Manufacturing (CMC),NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,7,AP,2000-08-01,STANDARD,Labeling,NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,5,AP,2000-08-01,UNKNOWN,Efficacy,NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,3,AP,1998-02-20,STANDARD,Labeling,NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,1,AP,1996-08-09,STANDARD,Manufacturing (CMC),NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,15,AP,2013-01-08,STANDARD,Manufacturing (CMC),NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,8,AP,2001-03-20,STANDARD,Manufacturing (CMC),NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,6,AP,1999-01-25,STANDARD,Manufacturing (CMC),NDA
NDA019963,VALEANT PHARMS NORTH,RENOVA,TRETINOIN,SUPPL,4,AP,1998-07-23,STANDARD,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,26,AP,1997-12-31,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,18,AP,1985-07-31,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,32,AP,2014-06-19,STANDARD,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,ORIG,1,AP,1953-12-24,PRIORITY,Type 2 - New Active Ingredient,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,24,AP,1989-05-05,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,16,AP,1984-01-31,,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,30,AP,2007-03-07,STANDARD,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,22,AP,1987-09-01,,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,14,AP,1980-02-01,,Efficacy,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,20,AP,1986-05-05,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,9,AP,1979-08-02,,Efficacy,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,27,AP,1999-12-14,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,19,AP,1987-02-10,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,33,AP,2015-05-11,STANDARD,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,25,AP,1991-12-09,,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,31,AP,2007-07-25,STANDARD,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,15,AP,1980-02-01,,Efficacy,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,21,AP,1987-09-01,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,6,AP,1977-07-15,,Labeling,NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,28,AP,2002-06-06,PRIORITY,Manufacturing (CMC),NDA
NDA009165,ENDO PHARMS,DELATESTRYL,TESTOSTERONE ENANTHATE,SUPPL,34,AP,2016-10-25,STANDARD,Labeling,NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,ORIG,1,AP,1992-04-17,STANDARD,Type 3 - New Dosage Form,NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,SUPPL,7,AP,2000-03-08,STANDARD,Manufacturing (CMC),NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,SUPPL,5,AP,1998-12-04,STANDARD,Manufacturing (CMC),NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,SUPPL,3,AP,1997-05-13,STANDARD,Manufacturing (CMC),NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,SUPPL,1,AP,1995-02-07,STANDARD,Manufacturing (CMC),NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,SUPPL,6,AP,1999-02-05,STANDARD,Manufacturing (CMC),NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,SUPPL,4,AP,1997-12-24,STANDARD,Manufacturing (CMC),NDA
NDA020055,SANOFI AVENTIS US,GLYBURIDE (MICRONIZED),GLYBURIDE,SUPPL,2,AP,1995-02-01,STANDARD,Labeling,NDA
ANDA210466,SUN PHARM,DOFETILIDE,DOFETILIDE,SUPPL,1,AP,2019-12-11,STANDARD,Labeling,ANDA
ANDA210466,SUN PHARM,DOFETILIDE,DOFETILIDE,ORIG,1,AP,2018-10-09,STANDARD,,ANDA
ANDA210805,MSN LABORATORIES PRIVATE LTD,LEVOMILNACIPRAN,LEVOMILNACIPRAN,ORIG,1,TA,2020-06-01,STANDARD,,ANDA
ANDA211151,AJANTA PHARMA LTD,ACETAZOLAMIDE,ACETAZOLAMIDE,ORIG,1,AP,2023-09-11,STANDARD,,ANDA
ANDA211151,AJANTA PHARMA LTD,ACETAZOLAMIDE,ACETAZOLAMIDE,SUPPL,4,AP,2025-03-12,STANDARD,Labeling,ANDA
ANDA211505,TEVA PHARMS USA,DIVALPROEX SODIUM,DIVALPROEX SODIUM,ORIG,1,AP,2020-11-17,STANDARD,,ANDA
ANDA211832,TWI PHARMS,TERBUTALINE SULFATE,TERBUTALINE SULFATE,ORIG,1,AP,2020-06-19,STANDARD,,ANDA
ANDA212930,ACCORD HLTHCARE,RANOLAZINE,RANOLAZINE,ORIG,1,AP,2021-05-18,STANDARD,,ANDA
NDA212205,CIPLA LIMITED,,,ORIG,1,TA,2025-03-13,STANDARD,Type 4 - New Combination,NDA
ANDA212561,YICHANG HUMANWELL,POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,ORIG,1,AP,2019-09-30,STANDARD,,ANDA
ANDA213318,CAPLIN,PHENYLEPHRINE HYDROCHLORIDE,PHENYLEPHRINE HYDROCHLORIDE,ORIG,1,AP,2020-06-11,STANDARD,,ANDA
ANDA213693,GLENMARK PHARMS INC,ACETYLCYSTEINE,ACETYLCYSTEINE,ORIG,1,AP,2022-02-03,STANDARD,,ANDA
ANDA214131,ZYDUS PHARMS,LUBIPROSTONE,LUBIPROSTONE,ORIG,1,AP,2023-03-23,STANDARD,,ANDA
ANDA214547,NORWICH,LISDEXAMFETAMINE DIMESYLATE,LISDEXAMFETAMINE DIMESYLATE,SUPPL,2,AP,2024-01-05,STANDARD,Labeling,ANDA
ANDA214547,NORWICH,LISDEXAMFETAMINE DIMESYLATE,LISDEXAMFETAMINE DIMESYLATE,ORIG,1,AP,2023-08-25,STANDARD,,ANDA
NDA214965,HARROW EYE,VERKAZIA,CYCLOSPORINE,ORIG,1,AP,2021-06-23,STANDARD,Type 5 - New Formulation or New Manufacturer,NDA
ANDA215404,FRESENIUS KABI USA,ACYCLOVIR SODIUM,ACYCLOVIR SODIUM,ORIG,1,AP,2024-06-25,STANDARD,,ANDA
NDA215833,NOVARTIS,PLUVICTO,LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN,SUPPL,24,AP,2025-03-28,STANDARD,Labeling,NDA
NDA215833,NOVARTIS,PLUVICTO,LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN,ORIG,1,AP,2022-03-23,PRIORITY,Type 1 - New Molecular Entity,NDA
NDA215833,NOVARTIS,PLUVICTO,LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN,SUPPL,21,AP,2025-03-28,STANDARD,Efficacy,NDA
NDA216285,EXELTIS USA INC,DROSPIRENONE,DROSPIRENONE,SUPPL,2,AP,2022-12-19,STANDARD,Labeling,NDA
NDA216285,EXELTIS USA INC,DROSPIRENONE,DROSPIRENONE,ORIG,1,AP,2022-06-29,STANDARD,Type 3 - New Dosage Form,NDA
ANDA216724,THINQ PHARM-CRO PVT,CHLORPROMAZINE HYDROCHLORIDE,CHLORPROMAZINE HYDROCHLORIDE,ORIG,1,AP,2024-12-10,STANDARD,,ANDA
ANDA217181,ONESOURCE SPECIALTY,THIAMINE HYDROCHLORIDE,THIAMINE HYDROCHLORIDE,ORIG,1,AP,2024-10-29,STANDARD,,ANDA
